x1,ep_assets_id,province,licence_number,uwi,current_operator,current_operator_parent,current_operator_parent_name,licensee,licensee_parent_company,licensee_parent_company_name,licence_date,current_status,current_status_standardised,well_type,well_type_standardised,confidential_release_date,abandon_date,surf_abandon_date,well_name,formation,field,pool,survey_system,surf_location,surf_township,surf_meridian,surf_range,surf_section,surf_lsd,surf_longitude,surf_latitude,surf_township_range,surf_quarter_unit,surf_unit,surf_block,surf_nts_map_sheet,surf_series,surf_area,surf_sheet,surf_quarter_section,bh_location,bh_township_range,bh_quarter_unit,bh_unit,bh_block,bh_nts_map_sheet,bh_series,bh_area,bh_sheet,bh_quarter_section,bh_longitude,bh_latitude,bh_township,bh_meridian,bh_range,bh_section,bh_lsd,ground_elevation,kb_elevation,total_depth,lahee_class,confidential,surface_owner,os_area,os_deposit,drilling_contractor,spud_date,final_drill_date,rig_release_date,days_drilling,drill_metres_per_day,tvd,well_profile,country,regulatory_agency,psac_area_code,psac_area_name,projected_depth,status_date,status_source,unit_id,unit_name,unit_flag,municipality,completion_date,agent,completed_flag,perf_flag,match,lateral_dist_m,cum_condensate_production_bbls,cum_gas_production_m_mcf,cum_oil_production_bbls,cum_production_hours,cum_water_production_bbls,prod_hours_vs_drill_date
1282,2603954,Alberta,0483854,100121504006W500,Yangarra Resources Corp.,868,Yangarra Resources Ltd.,Yangarra Resources Corp.,868,Yangarra Resources Ltd.,2017-06-05T00:00:00Z,Flowing,Active,Crude Oil,Oil,NA,NA,NA,YANGARRA HZ WILLGR 12-15-40-6,Cardium,Willesden Green,Commingled Pool 007,DLS,13-13-040-06-W5,40,W5,6,13,13,-114.74195900000001,52.447511999999996,040-06-W5,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,NW,12-15-040-06-W5,040-06-W5,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,NW,-114.791903,52.444497,40,W5,6,15,12,995.5,998.9,5211,Development,Non-Confidential,Freehold,Not Applicable,Not Applicable,Trinidad Drilling Ltd.,2017-06-16T00:00:00Z,2017-06-26T00:00:00Z,2017-06-29T00:00:00Z,10,521.1,1938.83,Horizontal,Canada,AER,AB2,Foothills Front,5193.7,2017-08-11T00:00:00Z,AER,NA,NA,No,NA,NA,Unspecified,1,1,Yes,3413.774815155119,0,93.4606182,54438.84798,20653,11127.91416,2.6559927983539096e-4
1283,2619540,Alberta,0493651,103021204006W500,Bonterra Energy Corp.,84,Bonterra Energy Corp.,Bonterra Energy Corp.,84,Bonterra Energy Corp.,2019-01-30T00:00:00Z,Pumping,Active,Crude Oil,Oil,NA,NA,NA,BONTERRA 103 HZ WILLGR 2-12-40-6,Cardium,Willesden Green,Commingled Pool 007,DLS,01-13-040-06-W5,40,W5,6,13,1,-114.724176,52.437849,040-06-W5,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,SE,02-12-040-06-W5,040-06-W5,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,SE,-114.727778,52.422165,40,W5,6,12,2,998.1,1002.5,3475,Development,Non-Confidential,Freehold,Not Applicable,Not Applicable,Ironhand Drilling Inc.,2019-02-23T00:00:00Z,2019-03-01T00:00:00Z,2019-03-03T00:00:00Z,6,579.17,1913.53,Directional,Canada,AER,AB2,Foothills Front,NA,2019-04-03T00:00:00Z,AER,NA,NA,No,NA,NA,Unspecified,1,1,Yes,1763.0410652749986,0,48.24354828,29107.30746,6722,0,5.142162982546327e-5
1284,2619541,Alberta,0493622,102021204006W500,Bonterra Energy Corp.,84,Bonterra Energy Corp.,Bonterra Energy Corp.,84,Bonterra Energy Corp.,2019-01-29T00:00:00Z,Pumping,Active,Crude Oil,Oil,NA,NA,NA,BONTERRA 102 HZ WILLGR 2-12-40-6,Cardium,Willesden Green,Commingled Pool 007,DLS,01-13-040-06-W5,40,W5,6,13,1,-114.724321,52.43784300000001,040-06-W5,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,SE,02-12-040-06-W5,040-06-W5,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,SE,-114.731698,52.42222,40,W5,6,12,2,997.9,1002.5,3505,Development,Non-Confidential,Freehold,Not Applicable,Not Applicable,Ironhand Drilling Inc.,2019-02-14T00:00:00Z,2019-02-20T00:00:00Z,2019-02-23T00:00:00Z,6,584.17,1909.21,Directional,Canada,AER,AB2,Foothills Front,NA,2019-04-03T00:00:00Z,AER,NA,NA,No,NA,NA,Unspecified,1,1,Yes,1810.1241545231524,0,35.99990712,24678.030300000002,7107,0,5.469211731678487e-5
1285,2619542,Alberta,0493621,102011204006W500,Bonterra Energy Corp.,84,Bonterra Energy Corp.,Bonterra Energy Corp.,84,Bonterra Energy Corp.,2019-01-29T00:00:00Z,Pumping,Active,Crude Oil,Oil,NA,NA,NA,BONTERRA 102 HZ WILLGR 1-12-40-6,Cardium,Willesden Green,Commingled Pool 007,DLS,01-13-040-06-W5,40,W5,6,13,1,-114.723955,52.43786,040-06-W5,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,SE,01-12-040-06-W5,040-06-W5,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,SE,-114.723403,52.422125,40,W5,6,12,1,998.2,1002.5,3480,Development,Non-Confidential,Freehold,Not Applicable,Not Applicable,Ironhand Drilling Inc.,2019-03-03T00:00:00Z,2019-03-09T00:00:00Z,2019-03-11T00:00:00Z,6,580,1907.46,Directional,Canada,AER,AB2,Foothills Front,NA,2019-04-03T00:00:00Z,AER,NA,NA,No,NA,NA,Unspecified,1,1,Yes,1751.9996924630138,0,87.22755599999999,30586.668419999998,7139,0,5.432433584142986e-5
1286,2608443,Alberta,0486259,102150104006W500,Yangarra Resources Corp.,868,Yangarra Resources Ltd.,Yangarra Resources Corp.,868,Yangarra Resources Ltd.,2017-11-14T00:00:00Z,Flowing,Active,Crude Oil,Oil,NA,NA,NA,YANGARRA HZ WILLGR 15-1-40-6,Cardium,Willesden Green,Commingled Pool 007,DLS,15-36-039-06-W5,39,W5,6,36,15,-114.72795900000001,52.403085,039-06-W5,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,NE,15-01-040-06-W5,040-06-W5,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,NE,-114.72895600000001,52.420821000000004,40,W5,6,1,15,956.5,962.3,3634,Development,Non-Confidential,Freehold,Not Applicable,Not Applicable,Trinidad Drilling Ltd.,2017-11-19T00:00:00Z,2017-11-26T00:00:00Z,2017-11-28T00:00:00Z,7,519.14,1879.78,Horizontal,Canada,AER,AB2,Foothills Front,3591.5,2017-12-21T00:00:00Z,AER,NA,NA,No,NA,NA,Unspecified,1,1,Yes,1975.5107397963504,0,69.73260408,67244.2518,16835,0,1.8504229538180155e-4
1287,2598727,Alberta,0481918,100093203707W500,Whitecap Resources Inc.,1606,Whitecap Resources Inc.,Whitecap Resources Inc.,1606,Whitecap Resources Inc.,2016-12-15T00:00:00Z,Flowing,Active,Crude Oil,Oil,NA,NA,NA,WHITECAP FERRIER 9-32-37-7,Cardium,Ferrier,Commingled Pool 001,DLS,02-08-038-07-W5,38,W5,7,8,2,-114.96321299999998,52.246989,038-07-W5,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,SE,09-32-037-07-W5,037-07-W5,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,NE,-114.95549799999999,52.225468,37,W5,7,32,9,1025.7,1031.5,4685,Development,Non-Confidential,Freehold,Not Applicable,Not Applicable,Horizon Drilling Inc.,2017-03-13T00:00:00Z,2017-03-27T00:00:00Z,2017-04-02T00:00:00Z,14,334.64,2261.33,Horizontal,Canada,AER,AB2,Foothills Front,5086,2017-04-11T00:00:00Z,AER,NA,NA,No,NA,NA,Unspecified,1,1,Yes,2453.215645306867,0,572.3187117599999,50792.02194,24240,766.0976400000001,3.4679302293640985e-4
1288,2607847,Alberta,0486109,100011903908W500,Yangarra Resources Corp.,868,Yangarra Resources Ltd.,Yangarra Resources Corp.,868,Yangarra Resources Ltd.,2017-11-01T00:00:00Z,Flowing,Active,Crude Oil,Oil,NA,NA,NA,YANGARRA HZ FERRIER 1-19-39-8,Cardium,Ferrier,Commingled Pool 004,DLS,10-30-039-08-W5,39,W5,8,30,10,-115.13623999999999,52.38841,039-08-W5,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,NE,01-19-039-08-W5,039-08-W5,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,SE,-115.13063899999999,52.363724,39,W5,8,19,1,1036,1041.1,4860,Development,Non-Confidential,Freehold,Not Applicable,Not Applicable,Trinidad Drilling Ltd.,2017-11-10T00:00:00Z,2017-11-23T00:00:00Z,2017-11-26T00:00:00Z,13,373.85,2280.05,Horizontal,Canada,AER,AB2,Foothills Front,4844.3,2017-12-18T00:00:00Z,AER,NA,NA,No,NA,NA,Unspecified,1,1,Yes,2774.8633554342064,0,1418.32006056,88438.36188,17944,4873.33704,1.9779541446208112e-4
1289,2597614,Alberta,0481083,100160803908W500,Petrus Resources Corp.,1868,Petrus Resources Ltd.,Petrus Resources Corp.,1868,Petrus Resources Ltd.,2016-11-01T00:00:00Z,Flowing,Active,Gas,Gas,NA,NA,NA,PETRUS HZ FERRIER 16-8-39-8,Cardium,Ferrier,Cardium NN,DLS,01-08-039-08-W5,39,W5,8,8,1,-115.10861899999999,52.334571000000004,039-08-W5,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,SE,16-08-039-08-W5,039-08-W5,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,NE,-115.10668700000001,52.347729,39,W5,8,8,16,1027.8,1034.3,3893,Development,Non-Confidential,Freehold,Not Applicable,Not Applicable,Horizon Drilling Inc.,2017-03-12T00:00:00Z,2017-03-21T00:00:00Z,2017-03-23T00:00:00Z,9,432.56,2266.93,Horizontal,Canada,AER,AB2,Foothills Front,3850,2017-06-01T00:00:00Z,AER,NA,NA,No,NA,NA,Unspecified,1,1,Yes,1470.8747645704009,7134.52014,1699.88142948,0,23926,5282.17404,3.448584013652507e-4
1290,2597613,Alberta,0481082,100150803908W500,Petrus Resources Corp.,1868,Petrus Resources Ltd.,Petrus Resources Corp.,1868,Petrus Resources Ltd.,2016-11-01T00:00:00Z,Flowing,Active,Gas,Gas,NA,NA,NA,PETRUS HZ FERRIER 15-8-39-8,Cardium,Ferrier,Cardium NN,DLS,01-08-039-08-W5,39,W5,8,8,1,-115.10883899999999,52.334568,039-08-W5,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,SE,15-08-039-08-W5,039-08-W5,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,NE,-115.11291000000001,52.347694,39,W5,8,8,15,1028,1034.3,3913,Development,Non-Confidential,Freehold,Not Applicable,Not Applicable,Horizon Drilling Inc.,2017-03-03T00:00:00Z,2017-03-10T00:00:00Z,2017-03-11T00:00:00Z,7,559,2271.41,Horizontal,Canada,AER,AB2,Foothills Front,3850,2017-06-01T00:00:00Z,AER,NA,NA,No,NA,NA,Unspecified,1,1,Yes,1487.536522088215,5560.81218,1368.81577392,0,23926,3119.7408,3.496481013842125e-4
1291,2591997,Alberta,0478945,100130803908W500,Petrus Resources Corp.,1868,Petrus Resources Ltd.,Petrus Resources Corp.,1868,Petrus Resources Ltd.,2016-01-28T00:00:00Z,Flowing,Active,Gas,Gas,NA,NA,NA,PETRUS HZ FERRIER 13-8-39-8,Cardium,Ferrier,Cardium NN,DLS,04-08-039-08-W5,39,W5,8,8,4,-115.12399099999999,52.334513,039-08-W5,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,SW,13-08-039-08-W5,039-08-W5,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,NW,-115.126251,52.347066999999996,39,W5,8,8,13,1035.8,1041.6,3793,Development,Non-Confidential,Freehold,Not Applicable,Not Applicable,Western Energy Services Corp.,2016-09-07T00:00:00Z,2016-09-16T00:00:00Z,2016-09-16T00:00:00Z,9,421.44,2289.69,Horizontal,Canada,AER,AB2,Foothills Front,3750,2016-10-01T00:00:00Z,AER,NA,NA,No,NA,NA,Unspecified,1,1,Yes,1406.197855199787,2293.89006,1271.48112216,0,28821,4374.5559,5.406424455249415e-4
1292,2590377,Alberta,0477652,102150703908W500,Orlen Upstream Canada Ltd.,4687,PKN Orlen SA,Orlen Upstream Canada Ltd.,4687,PKN Orlen SA,2015-11-12T00:00:00Z,Flowing,Active,Gas,Gas,NA,NA,NA,OUC HZ FERRIER 15-7-39-8,Cardium,Ferrier,Cardium Undefined,DLS,01-07-039-08-W5,39,W5,8,7,1,-115.13033200000001,52.334844,039-08-W5,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,SE,15-07-039-08-W5,039-08-W5,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,NE,-115.137825,52.347547999999996,39,W5,8,7,15,1034.8,1040.4,4040,Development,Non-Confidential,Freehold,Not Applicable,Not Applicable,Star Valley Drilling Ltd.,2016-12-28T00:00:00Z,2017-01-10T00:00:00Z,2017-01-13T00:00:00Z,13,310.77,2293.32,Horizontal,Canada,AER,AB2,Foothills Front,3750,2017-03-14T00:00:00Z,AER,NA,NA,No,NA,NA,Unspecified,1,1,Yes,1503.9008027647292,26651.76954,1360.42144596,0,24884,0,3.929184983073114e-4
1293,2590376,Alberta,0477651,100020603908W500,Orlen Upstream Canada Ltd.,4687,PKN Orlen SA,Orlen Upstream Canada Ltd.,4687,PKN Orlen SA,2015-11-12T00:00:00Z,Flowing,Active,Gas,Gas,NA,NA,NA,OUC HZ FERRIER 2-6-39-8,Cardium,Ferrier,Cardium Undefined,DLS,01-07-039-08-W5,39,W5,8,7,1,-115.13033200000001,52.334709000000004,039-08-W5,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,SE,02-06-039-08-W5,039-08-W5,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,SE,-115.137823,52.320285999999996,39,W5,8,6,2,1035,1041.2,3923,Development,Non-Confidential,Freehold,Not Applicable,Not Applicable,Star Valley Drilling Ltd.,2016-12-19T00:00:00Z,2017-01-24T00:00:00Z,2017-01-27T00:00:00Z,36,108.97,2308.89,Horizontal,Canada,AER,AB2,Foothills Front,3750,2017-02-24T00:00:00Z,AER,NA,NA,No,NA,NA,Unspecified,1,1,Yes,1685.163464985097,31532.65434,1770.02015376,0,26006,0,4.02938916158461e-4
1294,2618627,Alberta,0492869,100050403907W500,Whitecap Resources Inc.,1606,Whitecap Resources Inc.,Whitecap Resources Inc.,1606,Whitecap Resources Inc.,2018-12-20T00:00:00Z,Pumping,Active,Crude Oil,Oil,NA,NA,NA,WHITECAP FERRIER 5-4-39-7,Cardium,Ferrier,Commingled Pool 001,DLS,04-03-039-07-W5,39,W5,7,3,4,-114.934148,52.322138,039-07-W5,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,SW,05-04-039-07-W5,039-07-W5,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,SW,-114.95946000000001,52.325647,39,W5,7,4,5,997.2,1002.5,3801,Development,Non-Confidential,Freehold,Not Applicable,Not Applicable,Precision Drilling Corporation,2019-07-20T00:00:00Z,2019-07-30T00:00:00Z,2019-08-02T00:00:00Z,10,380.1,2130.36,Directional,Canada,AER,AB2,Foothills Front,4016,2019-09-01T00:00:00Z,AER,NA,NA,No,NA,NA,Unspecified,1,1,Yes,1770.2862495615936,0,18.82985136,12856.98018,3168,30667.806839999997,2.2035256410256412e-5
1295,2618628,Alberta,0492870,102040403907W500,Whitecap Resources Inc.,1606,Whitecap Resources Inc.,Whitecap Resources Inc.,1606,Whitecap Resources Inc.,2018-12-20T00:00:00Z,Pumping,Active,Crude Oil,Oil,NA,NA,NA,WHITECAP FERRIER 4-4-39-7,Cardium,Ferrier,Commingled Pool 001,DLS,04-03-039-07-W5,39,W5,7,3,4,-114.93413500000001,52.322047999999995,039-07-W5,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,SW,04-04-039-07-W5,039-07-W5,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,SW,-114.955615,52.320278,39,W5,7,4,4,997.2,1002.5,3477,Development,Non-Confidential,Freehold,Not Applicable,Not Applicable,Precision Drilling Corporation,2019-08-03T00:00:00Z,2019-08-12T00:00:00Z,2019-08-15T00:00:00Z,9,386.33,2126.79,Directional,Canada,AER,AB2,Foothills Front,3919,2019-09-01T00:00:00Z,AER,NA,NA,No,NA,NA,Unspecified,1,1,Yes,1478.5267497573016,0,85.79024364,10571.26686,3117,18270.61104,2.151245610547936e-5
1296,2624627,Alberta,0496800,102023603906W500,Bonterra Energy Corp.,84,Bonterra Energy Corp.,Bonterra Energy Corp.,84,Bonterra Energy Corp.,2019-12-06T00:00:00Z,Pumping,Active,Crude Oil,Oil,NA,NA,NA,BONTERRA 102 HZ WILLGR 2-36-39-6,Cardium,Willesden Green,Commingled Pool 007,DLS,02-01-040-06-W5,40,W5,6,1,2,-114.72943500000001,52.408375,040-06-W5,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,SE,02-36-039-06-W5,039-06-W5,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,SE,-114.727829,52.393095,39,W5,6,36,2,956.5,960.9,3452,Development,Non-Confidential,Freehold,Not Applicable,Not Applicable,Ironhand Drilling Inc.,2020-01-06T00:00:00Z,2020-01-10T00:00:00Z,2020-01-12T00:00:00Z,4,863,1883.65,Directional,Canada,AER,AB2,Foothills Front,3475,2020-02-09T00:00:00Z,AER,NA,NA,No,NA,NA,Unspecified,1,1,Yes,1704.4554085364045,NA,NA,NA,NA,NA,NA
1297,2624626,Alberta,0496799,100023603906W500,Bonterra Energy Corp.,84,Bonterra Energy Corp.,Bonterra Energy Corp.,84,Bonterra Energy Corp.,2019-12-06T00:00:00Z,Pumping,Active,Crude Oil,Oil,NA,NA,NA,BONTERRA HZ WILLGR 2-36-39-6,Cardium,Willesden Green,Commingled Pool 007,DLS,02-01-040-06-W5,40,W5,6,1,2,-114.72958200000001,52.408376000000004,040-06-W5,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,SE,02-36-039-06-W5,039-06-W5,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,SE,-114.731707,52.393071,39,W5,6,36,2,956.4,960.9,3467,Development,Non-Confidential,Freehold,Not Applicable,Not Applicable,Ironhand Drilling Inc.,2020-01-13T00:00:00Z,2020-01-18T00:00:00Z,2020-01-20T00:00:00Z,5,693.4,1882.95,Directional,Canada,AER,AB2,Foothills Front,3485,2020-02-08T00:00:00Z,AER,NA,NA,No,NA,NA,Unspecified,1,1,Yes,1709.8613270548412,NA,NA,NA,NA,NA,NA
1298,2624628,Alberta,0496801,102013603906W500,Bonterra Energy Corp.,84,Bonterra Energy Corp.,Bonterra Energy Corp.,84,Bonterra Energy Corp.,2019-12-06T00:00:00Z,Pumping,Active,Crude Oil,Oil,NA,NA,NA,BONTERRA 102 HZ WILLGR 1-36-39-6,Cardium,Willesden Green,Commingled Pool 007,DLS,02-01-040-06-W5,40,W5,6,1,2,-114.729298,52.408377,040-06-W5,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,SE,01-36-039-06-W5,039-06-W5,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,SE,-114.723447,52.392978,39,W5,6,36,1,956.4,960.9,3544,Development,Non-Confidential,Freehold,Not Applicable,Not Applicable,Ironhand Drilling Inc.,2019-12-28T00:00:00Z,2020-01-04T00:00:00Z,2020-01-06T00:00:00Z,7,506.29,1878.03,Directional,Canada,AER,AB2,Foothills Front,3555,2020-02-09T00:00:00Z,AER,NA,NA,No,NA,NA,Unspecified,1,1,Yes,1759.8753175834156,NA,NA,NA,NA,NA,NA
1299,2614611,Alberta,0486547,100073303807W500,Whitecap Resources Inc.,1606,Whitecap Resources Inc.,Whitecap Resources Inc.,1606,Whitecap Resources Inc.,2017-11-27T00:00:00Z,Pumping,Active,Crude Oil,Oil,NA,NA,NA,WHITECAP FERRIER 7-33-38-7,Cardium,Ferrier,Commingled Pool 001,DLS,02-28-038-07-W5,38,W5,7,28,2,-114.936219,52.292008,038-07-W5,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,SE,07-33-038-07-W5,038-07-W5,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,SE,-114.940385,52.311347999999995,38,W5,7,33,7,1006.8,1012.3,4184,Development,Non-Confidential,Freehold,Not Applicable,Not Applicable,Horizon Drilling Inc.,2018-02-28T00:00:00Z,2018-03-10T00:00:00Z,2018-03-18T00:00:00Z,10,418.4,2148.48,Directional,Canada,AER,AB2,Foothills Front,NA,2018-05-24T00:00:00Z,AER,NA,NA,No,NA,NA,Unspecified,1,1,Yes,2171.757090767029,0,131.06381724,52775.19588,14363,78564.63384,1.4368057556259802e-4
1300,2601967,Alberta,0483104,100123003807W500,Canadian Natural Resources Limited,159,Canadian Natural Resources Limited,Canadian Natural Resources Limited,159,Canadian Natural Resources Limited,2017-03-07T00:00:00Z,Pumping,Active,Crude Oil,Oil,NA,NA,NA,CNRL HZ FERRIER 12-30-38-7,Cardium,Ferrier,Commingled Pool 001,DLS,02-06-039-07-W5,39,W5,7,6,2,-114.995006,52.321666,039-07-W5,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,SE,12-30-038-07-W5,038-07-W5,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,NW,-114.99843500000001,52.298343,38,W5,7,30,12,1029.2,1034.1,4671,Development,Non-Confidential,Freehold,Not Applicable,Not Applicable,Horizon Drilling Inc.,2018-03-22T00:00:00Z,2018-04-07T00:00:00Z,2018-04-10T00:00:00Z,16,291.94,2221.58,Directional,Canada,AER,AB2,Foothills Front,4900,2018-07-01T00:00:00Z,AER,NA,NA,No,NA,NA,Unspecified,1,1,Yes,2607.07353570631,0,382.09907304,41018.9307,12979,0,1.2676785435224253e-4
1301,2601968,Alberta,0483105,102113003807W500,Canadian Natural Resources Limited,159,Canadian Natural Resources Limited,Canadian Natural Resources Limited,159,Canadian Natural Resources Limited,2017-03-07T00:00:00Z,Pumping,Active,Crude Oil,Oil,NA,NA,NA,CNRL 102 HZ FERRIER 11-30-38-7,Cardium,Ferrier,Commingled Pool 001,DLS,02-06-039-07-W5,39,W5,7,6,2,-114.995006,52.321756,039-07-W5,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,SE,11-30-038-07-W5,038-07-W5,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,NW,-114.99113200000001,52.298386,38,W5,7,30,11,1029.2,1034.1,4700,Development,Non-Confidential,Freehold,Not Applicable,Not Applicable,Horizon Drilling Inc.,2018-04-11T00:00:00Z,2018-04-23T00:00:00Z,2018-04-26T00:00:00Z,12,391.67,2213.69,Directional,Canada,AER,AB2,Foothills Front,4900,2018-07-01T00:00:00Z,AER,NA,NA,No,NA,NA,Unspecified,1,1,Yes,2615.175390362856,0,241.03057296,26192.61414,13224,12498.46158,1.274400962161162e-4
1302,2593070,Alberta,0479349,102083003807W500,Whitecap Resources Inc.,1606,Whitecap Resources Inc.,Whitecap Resources Inc.,1606,Whitecap Resources Inc.,2016-04-26T00:00:00Z,Pumping,Active,Crude Oil,Oil,NA,NA,NA,WHITECAP FERRIER 8-30-38-7,Cardium,Ferrier,Commingled Pool 001,DLS,04-05-039-07-W5,39,W5,7,5,4,-114.981393,52.321643,039-07-W5,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,SW,08-30-038-07-W5,038-07-W5,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,SE,-114.982092,52.295536,38,W5,7,30,8,1025,1030,4906,Development,Non-Confidential,Freehold,Not Applicable,Not Applicable,Horizon Drilling Inc.,2016-05-27T00:00:00Z,2016-06-10T00:00:00Z,2016-06-13T00:00:00Z,14,350.43,2203.49,Horizontal,Canada,AER,AB2,Foothills Front,5173,2016-08-01T00:00:00Z,AER,NA,NA,No,NA,NA,Unspecified,1,1,Yes,2906.866180051605,0,543.10984068,115474.4382,30320,70608.03684,6.761578534218226e-4
1303,2596133,Alberta,0479348,100073003807W502,Whitecap Resources Inc.,1606,Whitecap Resources Inc.,Whitecap Resources Inc.,1606,Whitecap Resources Inc.,2016-04-25T00:00:00Z,Flowing,Active,Crude Oil,Oil,NA,NA,NA,WHITECAP FERRIER 7-30-38-7,Cardium,Ferrier,Commingled Pool 001,DLS,04-05-039-07-W5,39,W5,7,5,4,-114.98168700000001,52.321644,039-07-W5,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,SW,07-30-038-07-W5,038-07-W5,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,SE,-114.98781699999999,52.295505,38,W5,7,30,7,1025,1030.2,4964,Development,Non-Confidential,Freehold,Not Applicable,Not Applicable,Horizon Drilling Inc.,2016-06-15T00:00:00Z,2016-07-20T00:00:00Z,2016-07-23T00:00:00Z,35,141.83,2210.18,Horizontal,Canada,AER,AB2,Foothills Front,NA,2016-08-01T00:00:00Z,AER,NA,NA,No,NA,NA,Unspecified,1,1,Yes,2939.9525610514243,0,571.5735694800001,86308.6356,30325,37653.25872,6.278779897965944e-4
